run number,density,similar-wanted,step,percent-similar
5225,86,38,17,81.60788775123247
5227,86,38,13,81.52130625248904
5226,86,38,14,79.75548836597869
5229,86,38,16,81.41398474861057
5231,86,38,16,80.66761180564505
5228,86,38,21,80.80236595088081
5230,86,38,17,82.6527991782229
5232,86,38,15,81.88094307672267
5233,86,40,14,81.59619586171443
5235,86,40,18,80.09796339262697
5234,86,40,18,80.957928802589
5236,86,40,17,80.03863490019317
5237,86,40,20,82.09748509204044
5239,86,40,14,79.85677083333333
5240,86,40,14,81.71414038657173
5241,86,42,15,83.18291597813652
5238,86,40,27,81.25718666155615
5242,86,42,12,82.0230607966457
5245,86,42,13,81.55543878087231
5244,86,42,15,81.96742173581065
5243,86,42,19,83.4868335711506
5246,86,42,18,83.2953682611997
5247,86,42,16,81.41558940227826
5248,86,42,23,83.18105777892163
5249,86,44,17,86.2292531120332
5250,86,44,21,87.39103744628606
5252,86,44,16,87.1260199456029
5251,86,44,23,87.6614420062696
5253,86,44,20,87.74496995035275
5255,86,44,21,87.24212125047463
5254,86,44,29,86.64931685100846
5256,86,44,23,86.59429767198536
5257,86,46,22,86.53503184713375
5259,86,46,17,86.50672759583651
5260,86,46,19,86.26135017765495
5258,86,46,25,86.42290974175403
5261,86,46,27,88.47218726403221
5263,86,46,21,86.95432114386942
5262,86,46,24,87.11985688729875
5265,86,48,16,85.74338085539715
5264,86,46,29,85.17850238432789
5266,86,48,19,85.51933282789992
5267,86,48,20,87.05234159779614
5269,86,48,17,85.8971044467425
5268,86,48,24,86.46744095001957
5270,86,48,19,87.65826832075713
5271,86,48,19,85.8974358974359
5274,86,50,16,87.10707896754408
5272,86,48,18,87.53945208938265
5273,86,50,20,87.59559300064808
5275,86,50,15,86.79488834387504
5276,86,50,16,85.18666135246447
5278,86,50,18,87.2542721315688
5279,86,50,17,86.71624567252212
5277,86,50,30,87.51756739491505
5280,86,50,19,85.93453810185771
5283,86,52,32,94.63494875363786
5281,86,52,39,93.54334808643583
5284,86,52,42,94.45801723029446
5282,86,52,59,94.24150177574835
5285,86,52,32,94.10090556274257
5286,86,52,48,93.0414979757085
5287,86,52,32,94.45145018915511
5288,86,52,34,92.92761050608584
5289,86,54,44,93.20602753962068
5291,86,54,40,93.84890250127617
5290,86,54,45,94.0277421012073
5292,86,54,51,93.62524950099801
5293,86,54,40,94.75413980533435
5295,86,54,30,94.78025518752416
5294,86,54,47,93.89235271663061
5296,86,54,39,92.91407222914071
5297,86,56,33,94.0415171706817
5298,86,56,38,93.95661157024794
5299,86,56,32,94.00230680507498
5301,86,56,31,93.67588932806325
5300,86,56,39,93.53918007265179
5302,86,56,39,93.25575575575576
5303,86,56,31,93.34880123743233
5304,86,56,30,94.14097479851605
5305,86,58,55,97.52321981424149
5306,86,58,59,97.00180925303697
5307,86,58,72,97.62298207703063
5308,86,58,64,96.8857251811364
5309,86,58,56,97.46978851963746
5310,86,58,59,97.18526100307062
5312,86,58,63,97.23996933299259
5311,86,58,90,97.31859194306773
5314,86,60,52,97.44053774560496
5313,86,60,69,97.33825776872135
5315,86,60,66,97.01090442591405
5316,86,60,62,97.70642201834863
5317,86,60,54,97.41335372069318
5318,86,60,108,97.65595932035222
5321,86,62,63,97.90235984517417
5320,86,60,68,97.50223015165031
5319,86,60,167,97.56526104417671
5322,86,62,100,97.88519637462235
5324,86,62,84,97.76808619805028
5325,86,62,75,98.14981369651805
5323,86,62,126,97.69006219063333
5326,86,62,66,98.05972029734157
5327,86,62,80,97.72047832585949
5328,86,62,101,97.66620411252681
5330,86,64,76,98.33993104328948
5331,86,64,68,98.42359521993389
5329,86,64,106,97.99001248439451
5335,86,64,55,98.13840030812685
5334,86,64,65,98.38991512730904
5333,86,64,56,98.0761976612599
5332,86,64,114,98.1360201511335
5337,86,66,78,97.87340505379034
5338,86,66,87,98.1036018836706
5339,86,66,75,98.23855057876195
5336,86,64,120,98.18135571664759
5341,86,66,65,98.091988880465
5342,86,66,85,98.38689190905627
5340,86,66,117,98.2095006090134
5344,86,66,57,98.37743384922616
5343,86,66,111,98.05910343100426
5346,86,68,109,99.49055666003976
5345,86,68,126,99.46992110453648
5347,86,68,112,99.50230185392559
5348,86,68,112,99.54399802809958
5350,86,68,115,99.62662546671817
5351,86,68,121,99.45306537776646
5349,86,68,195,99.43970767356882
5352,86,68,206,99.49532250123092
5353,86,70,110,99.47545897339828
5354,86,70,117,99.6117720726362
5355,86,70,175,99.59878419452887
5356,86,70,131,99.56768774703558
5357,86,70,139,99.55378678244091
5358,86,70,124,99.53494064374006
5359,86,70,96,99.61548002976929
5360,86,70,146,99.55648638659603
5362,86,72,220,99.8904576436222
5361,86,72,242,99.84005905511812
5364,86,72,238,99.8660007309051
5363,86,72,341,99.7434957860022
5366,86,72,270,99.80353634577604
5365,86,72,278,99.8416372274333
5367,86,72,228,99.77609155367583
5368,86,72,310,99.75405804230202
5371,86,74,236,99.76664210267747
5369,86,74,226,99.87929993964997
5370,86,74,262,99.91480038948394
5374,86,74,250,99.90329989121238
5372,86,74,305,99.8147919496234
5377,88,20,6,56.57302687583608
5378,88,20,9,57.7182029624189
5379,88,20,6,56.24369323915237
5380,88,20,10,57.440000000000005
5381,88,20,9,56.966209598432904
5382,88,20,9,55.992165503733624
5375,86,74,244,99.77355642219146
5383,88,20,7,56.80408609996351
5384,88,20,6,57.36986986986987
5385,88,22,11,57.57205666829507
5386,88,22,8,57.61670761670762
5373,86,74,312,99.7577519379845
5388,88,22,5,55.99607217380631
5387,88,22,8,59.0404538727183
5389,88,22,7,58.22737933588446
5391,88,22,9,56.78049987626825
5390,88,22,10,56.39990210474792
5393,88,24,6,57.455044955044954
5392,88,22,9,58.44662638469285
5394,88,24,7,55.26508673344735
5395,88,24,6,57.013406156901695
5396,88,24,6,57.26454125091263
5397,88,24,8,56.532940743467066
5399,88,24,7,55.45888984193114
5398,88,24,11,58.497975211682416
5400,88,24,9,57.998037291462225
5402,88,26,12,65.98173515981736
5401,88,26,13,66.37521858606046
5404,88,26,20,66.50961416019355
5403,88,26,19,67.3581452104942
5405,88,26,27,67.4478527607362
5406,88,26,15,69.9458261511943
5407,88,26,19,66.20946032559928
5408,88,26,10,65.3475142221123
5409,88,28,13,66.80482290881689
5410,88,28,12,67.53939393939395
5412,88,28,13,66.04823747680891
5411,88,28,23,65.14731805590532
5414,88,28,13,65.90155885602063
5413,88,28,21,67.10215254448177
5415,88,28,20,66.19076923076923
5417,88,30,11,73.87830362630609
5416,88,28,15,65.83478911904169
5420,88,30,14,73.8026760035013
5418,88,30,20,72.87857773294667
5419,88,30,16,73.12677447228737
5421,88,30,13,74.3669314796425
5422,88,30,16,73.65976145637163
5423,88,30,17,75.33576001004143
5424,88,30,12,73.00521998508576
5425,88,32,11,73.80342974148964
5426,88,32,14,73.38057938580131
5427,88,32,16,73.8490099009901
5428,88,32,13,74.77632062752788
5429,88,32,20,73.93781741607829
5430,88,32,12,74.47750184411113
5431,88,32,14,75.26171485543371
5376,86,74,219,99.82651796778191
5432,88,32,13,73.73698908352374
5434,88,34,12,75.98258556052727
5433,88,34,14,75.72268802402704
5435,88,34,15,76.90755903643051
5436,88,34,12,75.00901550667147
5437,88,34,13,76.24568327577701
5438,88,34,16,76.79960488949253
5439,88,34,15,75.49373795761079
5442,88,36,16,77.04406441143428
5441,88,36,16,76.37592137592138
5440,88,34,25,76.67964946445959
5443,88,36,13,75.91067864271457
5444,88,36,14,76.10801646887866
5445,88,36,11,76.59548050658059
5446,88,36,14,74.14558100491666
5447,88,36,15,77.0895153313551
5448,88,36,15,75.14507963946167
5449,88,38,13,81.28283445326817
5450,88,38,16,81.68279970215934
5452,88,38,12,80.19204727317494
5451,88,38,20,82.00611620795108
5454,88,38,15,81.90150311621655
5453,88,38,19,81.21227054330417
5456,88,38,19,82.41558755899794
5457,88,40,16,82.03996567365452
5458,88,40,16,81.50375939849624
5455,88,38,28,82.78187039580473
5459,88,40,18,81.95331695331696
5462,88,40,12,80.27471847543622
5460,88,40,25,82.58112644535622
5461,88,40,24,81.98921359588611
5463,88,40,14,80.88715757728072
5464,88,40,16,82.47097425542655
5465,88,42,17,83.93822393822394
5466,88,42,17,83.06024703806403
5467,88,42,17,82.83719220874679
5468,88,42,20,81.52804642166345
5471,88,42,14,81.6790061488267
5470,88,42,17,81.47365805168985
5469,88,42,26,82.9728370221328
5472,88,42,16,83.03284761669548
5473,88,44,21,86.74668976611805
5474,88,44,21,86.59507722007721
5475,88,44,24,85.90636841461924
5476,88,44,22,87.71559746866858
5477,88,44,19,86.01560594976834
5478,88,44,18,86.36926889714994
5480,88,44,22,86.63683637682912
5479,88,44,28,87.39716227494932
5481,88,46,19,87.41346758967904
5482,88,46,25,86.78843988489928
5485,88,46,21,86.96769456681352
5484,88,46,20,86.13541042540443
5483,88,46,28,86.22586164751894
5486,88,46,19,86.71903768258254
5488,88,46,18,86.6775285123449
5489,88,48,18,86.33579197399675
5487,88,46,24,86.52516098259004
5490,88,48,20,87.22310610696366
5492,88,48,24,87.17688798783578
5491,88,48,23,85.63823201683793
5493,88,48,21,86.43086816720256
5494,88,48,22,86.95016449372487
5495,88,48,23,87.42758535683471
5496,88,48,24,85.9026494146642
5498,88,50,22,87.11990111248454
5497,88,50,26,86.83404776484997
5499,88,50,22,85.40618260244428
5500,88,50,19,86.2455362640069
5502,88,50,22,86.02625444730708
5501,88,50,20,88.1480573599706
5504,88,50,14,86.21859296482413
5503,88,50,17,87.29446935724962
5505,88,52,45,93.51125727295725
5507,88,52,38,94.15514131088395
5506,88,52,53,94.53796778490977
5508,88,52,69,93.30636263332107
5511,88,52,38,94.58466062239648
5509,88,52,56,93.78815080789946
5510,88,52,62,94.81935088793631
5514,88,54,39,93.4859369292585
5512,88,52,63,94.21606118546845
5513,88,54,48,94.03585803146726
5515,88,54,42,94.63054187192118
5517,88,54,44,93.90361445783132
5518,88,54,49,94.5939393939394
5516,88,54,68,94.02332361516035
5520,88,54,40,94.82292179045744
5519,88,54,65,93.66326906545498
5521,88,56,38,94.13648681941365
5523,88,56,32,94.00921658986175
5522,88,56,64,95.29208774956864
5525,88,56,31,93.78385032003939
5524,88,56,42,93.64944961896697
5526,88,56,44,93.77124817872755
5527,88,56,50,95.03355704697987
5528,88,56,51,94.32065875514652
5529,88,58,98,97.31394775751602
5530,88,58,120,97.81836009314867
5532,88,58,86,97.50924784217017
5531,88,58,109,97.08820662768031
5533,88,58,77,97.29091586926805
5535,88,58,88,97.27713539723983
5534,88,58,134,97.53588516746412
5536,88,58,110,97.90108564535585
5538,88,60,94,97.66959492435335
5539,88,60,74,97.85153892576946
5537,88,60,189,97.71831322422649
5540,88,60,118,97.66746411483254
5542,88,60,60,97.22359940505702
5541,88,60,83,97.14320896441325
5543,88,60,113,97.43022255010452
5545,88,62,84,97.77038679477704
5546,88,62,109,98.19143700787401
5547,88,62,98,98.10982174901304
5544,88,60,198,97.63684591270798
5548,88,62,100,98.10638041249547
5549,88,62,61,98.12492238917174
5550,88,62,122,98.15679528139593
5553,88,64,89,98.13942249607346
5551,88,62,132,98.2810075205921
5552,88,62,203,98.32024169184291
5554,88,64,73,97.99757281553399
5555,88,64,110,98.3698296836983
5556,88,64,114,98.42529150138238
5557,88,64,108,98.1303872769212
5558,88,64,117,98.27290543851053
5559,88,64,74,98.15795810257644
5560,88,64,87,98.71046228710463
5562,88,66,80,98.41591233920914
5561,88,66,112,98.56630824372759
5564,88,66,70,98.45569309964456
5563,88,66,152,98.23756639304683
5565,88,66,115,98.27709125475285
5566,88,66,109,98.24926542605289
5567,88,66,147,98.29721362229103
5568,88,66,149,98.05918293997844
5569,88,68,112,99.71892948796285
5570,88,68,144,99.55805064500717
5572,88,68,183,99.59412677569536
5571,88,68,253,99.59810874704492
5574,88,68,170,99.58233890214797
5573,88,68,313,99.6800189618393
5577,88,70,130,99.41638875655073
5576,88,68,167,99.63270142180095
5575,88,68,269,99.54518252543387
5580,88,70,120,99.56761950516454
5579,88,70,197,99.58402662229618
5578,88,70,187,99.60231381055677
5581,88,70,123,99.47342640215527
5582,88,70,131,99.57415744007787
5583,88,70,95,99.54304954304955
5584,88,70,379,99.52292296951362
5585,88,72,295,99.86976083353066
5586,88,72,240,99.8932384341637
5587,88,72,277,99.9298327680973
5588,88,72,217,99.87104337631888
5589,88,72,189,99.8245408819745
5591,88,72,200,99.87182474947565
5590,88,72,272,99.78042297469086
5592,88,72,242,99.85860728172499
5593,88,74,292,99.79867361440076
5594,88,74,306,99.83519717480871
5595,88,74,372,99.82476635514018
5596,88,74,286,99.87956160423943
5597,88,74,300,99.79324603721571
5601,90,20,9,57.89730454933528
5602,90,20,13,57.62931542358902
5603,90,20,7,54.76529160739687
5604,90,20,8,55.86264656616415
5605,90,20,9,56.82454645074881
5606,90,20,6,56.37373249637856
5607,90,20,7,57.20471493865769
5608,90,20,7,55.92036325532658
5609,90,22,11,59.07900999524036
5610,90,22,9,56.33290292287827
5611,90,22,7,55.982955199815734
5612,90,22,6,57.1173742418837
5613,90,22,8,56.78738317757009
5614,90,22,7,56.801536799135555
5615,90,22,8,56.399860998494155
5598,88,74,262,99.78401727861771
5616,90,22,8,56.23829588014981
5617,90,24,8,57.6002944423997
5618,90,24,10,56.85875164729843
5619,90,24,10,56.594781365423565
5620,90,24,6,55.996720543452795
5621,90,24,6,56.66272189349112
5622,90,24,7,57.570754716981135
5623,90,24,6,56.10807033888436
5624,90,24,8,55.94175669328323
5625,90,26,13,66.39553235401239
5626,90,26,15,68.78456288975173
5627,90,26,23,67.18009478672985
5628,90,26,16,65.97039866316543
5629,90,26,15,67.95248735740327
5630,90,26,19,66.83489545782264
5631,90,26,22,66.3820704375667
5632,90,26,17,66.90493209435311
5634,90,28,12,66.49399576171416
5633,90,28,12,67.98980335032775
5635,90,28,14,67.12556373130786
5600,88,74,233,99.82277882797732
5636,90,28,16,68.3260587471983
5637,90,28,16,64.44816854201581
5638,90,28,14,65.32171421750029
5639,90,28,23,66.69472165444272
5640,90,28,15,69.24807578448787
5641,90,30,16,74.22135386737156
5642,90,30,15,73.82352941176471
5644,90,30,13,73.16529894490034
5643,90,30,14,73.3539707107989
5646,90,30,14,73.16404387219838
5599,88,74,272,99.94147940074907
5647,90,30,11,75.20565403777083
5645,90,30,17,75.25662449271903
5650,90,32,15,77.00553657674638
5651,90,32,13,72.26539151225344
5649,90,32,17,76.00521883525087
5648,90,30,23,73.10190105089148
5652,90,32,13,74.57465794170137
5654,90,32,12,75.41042112776589
5653,90,32,15,74.40344546618554
5655,90,32,13,74.06834146922253
5656,90,32,14,73.27167081702835
5657,90,34,16,76.34879318504495
5660,90,34,15,73.75253066571395
5658,90,34,21,76.13501307344902
5659,90,34,16,75.1434034416826
5661,90,34,14,76.9589552238806
5662,90,34,14,76.78655939422622
5665,90,36,14,76.16154395997141
5663,90,34,14,75.4874651810585
5664,90,34,14,75.95115077501174
5666,90,36,16,75.86288978814568
5667,90,36,17,78.00299435678912
5668,90,36,14,79.26657263751763
5669,90,36,15,77.6893362987241
5671,90,36,11,75.37067545304778
5672,90,36,11,73.45759112893712
5670,90,36,17,76.59475218658892
5674,90,38,15,81.5612063867534
5673,90,38,18,82.0233918128655
5675,90,38,20,83.70335380255078
5676,90,38,15,82.31921366721274
5678,90,38,12,80.89537945894183
5677,90,38,17,81.77132146204312
5679,90,38,20,82.83038501560874
5680,90,38,18,82.59157618422623
5682,90,40,16,81.87968999876983
5681,90,40,18,82.2855779553859
5683,90,40,19,82.02549409425798
5684,90,40,21,82.13634706525703
5686,90,40,24,82.39069880101731
5685,90,40,28,82.596413657578
5688,90,40,17,82.47557779366214
5687,90,40,24,83.06810203604024
5689,90,42,14,81.51468679957532
5690,90,42,18,83.60714285714286
5691,90,42,15,82.57894104934566
5692,90,42,15,82.68398268398268
5693,90,42,17,82.51445086705202
5694,90,42,20,83.17723770005928
5696,90,42,20,82.0132975621136
5695,90,42,26,83.7908808784913
5698,90,44,20,86.42166805870421
5697,90,44,26,87.09108025417746
5699,90,44,23,86.2130388314927
5700,90,44,23,86.49912331969608
5702,90,44,18,86.2510273570506
5701,90,44,22,87.72593030124041
5703,90,44,19,86.00448801228298
5704,90,44,21,88.11651386793548
5706,90,46,22,86.13216485078162
5705,90,46,28,87.78688524590163
5707,90,46,28,86.08466215441092
5708,90,46,27,86.42187142530314
5709,90,46,15,87.00815738963531
5710,90,46,19,85.8969887222416
5713,90,48,15,85.63823631524129
5712,90,46,19,87.76256785461412
5711,90,46,33,85.25014714537964
5714,90,48,18,86.68618266978922
5716,90,48,21,85.81543544961058
5717,90,48,17,86.39423644738396
5715,90,48,26,87.47893089333012
5720,90,48,21,87.431884057971
5721,90,50,22,87.43541568811649
5719,90,48,25,86.31065651760228
5718,90,48,31,86.55291731296981
5722,90,50,24,86.79516341434216
5724,90,50,21,87.66818766818767
5723,90,50,27,88.33196384552178
5725,90,50,22,85.97242035187827
5727,90,50,15,86.16628999643154
5726,90,50,20,86.92533803644915
5728,90,50,21,86.19091751621872
5731,90,52,35,94.83321670165617
5729,90,52,61,93.91908067991382
5730,90,52,50,94.1621745613029
5732,90,52,49,95.12766455844461
5734,90,52,36,93.91947411668036
5735,90,52,36,93.97361226673006
5733,90,52,47,93.75074823416738
5736,90,52,47,94.1670610506389
5739,90,54,40,94.25842961565668
5738,90,54,50,94.13569321533923
5737,90,54,92,93.13749097038286
5741,90,54,44,94.19506462984724
5742,90,54,45,94.83225426721602
5740,90,54,68,94.21958456973294
5743,90,54,42,93.80614657210403
5745,90,56,40,94.83078349559574
5744,90,54,68,93.89207807118255
5746,90,56,68,94.47004608294931
5747,90,56,40,94.29742388758781
5748,90,56,60,94.0284689272075
5749,90,56,49,94.385802111124
5750,90,56,57,93.82261589784885
5751,90,56,63,94.19263456090651
5752,90,56,46,94.40311725115126
5753,90,58,103,97.88409545080522
5755,90,58,133,98.21257197696737
5756,90,58,151,97.85071837402172
5754,90,58,209,97.90395024761027
5757,90,58,159,97.84181192932527
5759,90,58,111,97.85570430043833
5760,90,58,104,98.23317447402069
5761,90,60,123,97.7469063740369
5758,90,58,250,97.93489674483725
5763,90,60,174,98.39059468097248
5765,90,60,80,97.78750591575958
5764,90,60,225,97.83986851373562
5762,90,60,318,97.74837511606313
5767,90,60,214,98.21096654275094
5768,90,60,155,97.80927835051546
5766,90,60,283,98.52551549360673
5769,90,62,160,97.63816721776098
5770,90,62,113,98.08442710180915
5772,90,62,127,98.30686595049043
5771,90,62,206,98.28106852497096
5773,90,62,238,98.32897578720018
5774,90,62,163,98.07421324565524
5775,90,62,165,97.90912276603201
5776,90,62,148,98.15315845194684
5778,90,64,69,98.54596622889305
5777,90,64,166,98.56426618049225
5781,90,64,94,98.30116722523981
5779,90,64,162,98.32382726108719
5780,90,64,168,98.22728339985912
5782,90,64,85,98.5885920914499
5784,90,64,92,98.55278766310795
5785,90,66,136,98.58334285387868
5783,90,64,171,98.44416272905382
5786,90,66,157,98.5519093775546
5787,90,66,101,98.35132938581215
5788,90,66,155,98.03393797542422
5790,90,66,118,98.27710843373494
5791,90,66,165,98.26502095947835
5789,90,66,209,98.4355228344645
5792,90,66,87,98.40229885057471
5793,90,68,337,99.59788602941177
5794,90,68,275,99.61654659539856
5796,90,68,232,99.58419958419958
5795,90,68,401,99.54703832752612
5798,90,68,279,99.5571611700268
5799,90,68,354,99.58134666821724
5797,90,68,402,99.56422018348624
5800,90,68,247,99.60806916426513
5803,90,70,299,99.63411845415047
5804,90,70,250,99.57909505436689
5801,90,70,583,99.63082602676512
5802,90,70,596,99.67590523021904
5807,90,70,158,99.57127545551982
5805,90,70,362,99.65667200732433
5808,90,70,93,99.46617152141116
5806,90,70,501,99.54980953480319
5810,90,72,347,99.79598775926556
5811,90,72,296,99.79407390458758
